ParticipantNumber,Vest,7,9,trial_name,trial_number,key_pressed,correctness,RT,question,picture,type,key1,key2,expected,QUD,pitch,startDate,startTime,experiment_id,Unnamed: 18
1,False,green or low pitch,red or high pitch,forced_choice_sound,17,9,correct,1235,Press the according button,images/sound.jpg,sound,9,7,red or high pitch,,0.0,Tue Mar 07 2023 12:09:25 GMT+0100 (Mitteleuropäische Normalzeit),1678187365599,INSERT_A_NUMBER,
1,False,green or low pitch,red or high pitch,forced_choice_sound,18,9,correct,815,Press the according button,images/sound.jpg,sound,9,7,red or high pitch,,0.0,Tue Mar 07 2023 12:09:25 GMT+0100 (Mitteleuropäische Normalzeit),1678187365599,INSERT_A_NUMBER,
1,False,green or low pitch,red or high pitch,forced_choice_sound,19,7,correct,810,Press the according button,images/green.png,vision,9,7,green or low pitch,,,Tue Mar 07 2023 12:09:25 GMT+0100 (Mitteleuropäische Normalzeit),1678187365599,INSERT_A_NUMBER,
1,False,green or low pitch,red or high pitch,forced_choice_sound,20,7,correct,907,Press the according button,images/sound.jpg,sound,9,7,green or low pitch,,1.0,Tue Mar 07 2023 12:09:25 GMT+0100 (Mitteleuropäische Normalzeit),1678187365599,INSERT_A_NUMBER,
2,True,green or low pitch,red or high pitch,pauseScreen,1,7,incorrect,7410,Press the according button,images/red.png,vision,9,7,red or high pitch,,,Tue Mar 07 2023 12:27:45 GMT+0100 (Mitteleuropäische Normalzeit),1678188465937,INSERT_A_NUMBER,
2,True,green or low pitch,red or high pitch,forced_choice_sound,1,9,correct,1799,Press the according button,images/red.png,vision,9,7,red or high pitch,,,Tue Mar 07 2023 12:27:45 GMT+0100 (Mitteleuropäische Normalzeit),1678188465937,INSERT_A_NUMBER,
2,True,green or low pitch,red or high pitch,forced_choice_sound,2,9,correct,859,Press the according button,images/red.png,vision,9,7,red or high pitch,,,Tue Mar 07 2023 12:27:45 GMT+0100 (Mitteleuropäische Normalzeit),1678188465937,INSERT_A_NUMBER,
2,True,green or low pitch,red or high pitch,forced_choice_sound,3,7,incorrect,4670,Press the according button,images/sound.jpg,sound,9,7,red or high pitch,,0.0,Tue Mar 07 2023 12:27:45 GMT+0100 (Mitteleuropäische Normalzeit),1678188465937,INSERT_A_NUMBER,
2,True,green or low pitch,red or high pitch,forced_choice_sound,4,9,incorrect,1557,Press the according button,images/sound.jpg,sound,9,7,green or low pitch,,1.0,Tue Mar 07 2023 12:27:45 GMT+0100 (Mitteleuropäische Normalzeit),1678188465937,INSERT_A_NUMBER,
2,True,green or low pitch,red or high pitch,forced_choice_sound,5,9,correct,954,Press the according button,images/red.png,vision,9,7,red or high pitch,,,Tue Mar 07 2023 12:27:45 GMT+0100 (Mitteleuropäische Normalzeit),1678188465937,INSERT_A_NUMBER,
2,True,green or low pitch,red or high pitch,forced_choice_sound,6,7,correct,667,Press the according button,images/green.png,vision,9,7,green or low pitch,,,Tue Mar 07 2023 12:27:45 GMT+0100 (Mitteleuropäische Normalzeit),1678188465937,INSERT_A_NUMBER,
2,True,green or low pitch,red or high pitch,forced_choice_sound,7,7,correct,579,Press the according button,images/green.png,vision,9,7,green or low pitch,,,Tue Mar 07 2023 12:27:45 GMT+0100 (Mitteleuropäische Normalzeit),1678188465937,INSERT_A_NUMBER,
2,True,green or low pitch,red or high pitch,forced_choice_sound,8,7,correct,576,Press the according button,images/green.png,vision,9,7,green or low pitch,,,Tue Mar 07 2023 12:27:45 GMT+0100 (Mitteleuropäische Normalzeit),1678188465937,INSERT_A_NUMBER,
2,True,green or low pitch,red or high pitch,forced_choice_sound,9,7,correct,1094,Press the according button,images/sound.jpg,sound,9,7,green or low pitch,,1.0,Tue Mar 07 2023 12:27:45 GMT+0100 (Mitteleuropäische Normalzeit),1678188465937,INSERT_A_NUMBER,
2,True,green or low pitch,red or high pitch,forced_choice_sound,10,9,correct,902,Press the according button,images/sound.jpg,sound,9,7,red or high pitch,,0.0,Tue Mar 07 2023 12:27:45 GMT+0100 (Mitteleuropäische Normalzeit),1678188465937,INSERT_A_NUMBER,
2,True,green or low pitch,red or high pitch,forced_choice_sound,11,7,correct,952,Press the according button,images/sound.jpg,sound,9,7,green or low pitch,,1.0,Tue Mar 07 2023 12:27:45 GMT+0100 (Mitteleuropäische Normalzeit),1678188465937,INSERT_A_NUMBER,
2,True,green or low pitch,red or high pitch,forced_choice_sound,12,9,correct,810,Press the according button,images/sound.jpg,sound,9,7,red or high pitch,,0.0,Tue Mar 07 2023 12:27:45 GMT+0100 (Mitteleuropäische Normalzeit),1678188465937,INSERT_A_NUMBER,
2,True,green or low pitch,red or high pitch,pauseScreen,2,7,correct,2759,Press the according button,images/green.png,vision,9,7,green or low pitch,,,Tue Mar 07 2023 12:27:45 GMT+0100 (Mitteleuropäische Normalzeit),1678188465937,INSERT_A_NUMBER,
2,True,green or low pitch,red or high pitch,forced_choice_sound,1,9,correct,858,Press the according button,images/red.png,vision,9,7,red or high pitch,,,Tue Mar 07 2023 12:27:45 GMT+0100 (Mitteleuropäische Normalzeit),1678188465937,INSERT_A_NUMBER,
2,True,green or low pitch,red or high pitch,forced_choice_sound,2,7,correct,999,Press the according button,images/sound.jpg,sound,9,7,green or low pitch,,1.0,Tue Mar 07 2023 12:27:45 GMT+0100 (Mitteleuropäische Normalzeit),1678188465937,INSERT_A_NUMBER,
2,True,green or low pitch,red or high pitch,forced_choice_sound,3,9,correct,855,Press the according button,images/sound.jpg,sound,9,7,red or high pitch,,0.0,Tue Mar 07 2023 12:27:45 GMT+0100 (Mitteleuropäische Normalzeit),1678188465937,INSERT_A_NUMBER,
2,True,green or low pitch,red or high pitch,forced_choice_sound,4,7,correct,908,Press the according button,images/sound.jpg,sound,9,7,green or low pitch,,1.0,Tue Mar 07 2023 12:27:45 GMT+0100 (Mitteleuropäische Normalzeit),1678188465937,INSERT_A_NUMBER,
2,True,green or low pitch,red or high pitch,forced_choice_sound,5,7,correct,714,Press the according button,images/green.png,vision,9,7,green or low pitch,,,Tue Mar 07 2023 12:27:45 GMT+0100 (Mitteleuropäische Normalzeit),1678188465937,INSERT_A_NUMBER,
2,True,green or low pitch,red or high pitch,forced_choice_sound,6,7,correct,575,Press the according button,images/green.png,vision,9,7,green or low pitch,,,Tue Mar 07 2023 12:27:45 GMT+0100 (Mitteleuropäische Normalzeit),1678188465937,INSERT_A_NUMBER,
2,True,green or low pitch,red or high pitch,forced_choice_sound,7,7,incorrect,762,Press the according button,images/sound.jpg,sound,9,7,red or high pitch,,0.0,Tue Mar 07 2023 12:27:45 GMT+0100 (Mitteleuropäische Normalzeit),1678188465937,INSERT_A_NUMBER,
2,True,green or low pitch,red or high pitch,forced_choice_sound,8,7,correct,1327,Press the according button,images/green.png,vision,9,7,green or low pitch,,,Tue Mar 07 2023 12:27:45 GMT+0100 (Mitteleuropäische Normalzeit),1678188465937,INSERT_A_NUMBER,
2,True,green or low pitch,red or high pitch,forced_choice_sound,9,7,correct,1139,Press the according button,images/sound.jpg,sound,9,7,green or low pitch,,1.0,Tue Mar 07 2023 12:27:45 GMT+0100 (Mitteleuropäische Normalzeit),1678188465937,INSERT_A_NUMBER,
2,True,green or low pitch,red or high pitch,forced_choice_sound,10,9,correct,763,Press the according button,images/sound.jpg,sound,9,7,red or high pitch,,0.0,Tue Mar 07 2023 12:27:45 GMT+0100 (Mitteleuropäische Normalzeit),1678188465937,INSERT_A_NUMBER,
2,True,green or low pitch,red or high pitch,forced_choice_sound,11,9,correct,672,Press the according button,images/red.png,vision,9,7,red or high pitch,,,Tue Mar 07 2023 12:27:45 GMT+0100 (Mitteleuropäische Normalzeit),1678188465937,INSERT_A_NUMBER,
2,True,green or low pitch,red or high pitch,forced_choice_sound,12,9,correct,626,Press the according button,images/red.png,vision,9,7,red or high pitch,,,Tue Mar 07 2023 12:27:45 GMT+0100 (Mitteleuropäische Normalzeit),1678188465937,INSERT_A_NUMBER,
2,True,green or low pitch,red or high pitch,forced_choice_sound,13,9,correct,618,Press the according button,images/red.png,vision,9,7,red or high pitch,,,Tue Mar 07 2023 12:27:45 GMT+0100 (Mitteleuropäische Normalzeit),1678188465937,INSERT_A_NUMBER,
2,True,green or low pitch,red or high pitch,forced_choice_sound,14,7,correct,671,Press the according button,images/green.png,vision,9,7,green or low pitch,,,Tue Mar 07 2023 12:27:45 GMT+0100 (Mitteleuropäische Normalzeit),1678188465937,INSERT_A_NUMBER,
2,True,green or low pitch,red or high pitch,forced_choice_sound,15,9,correct,574,Press the according button,images/red.png,vision,9,7,red or high pitch,,,Tue Mar 07 2023 12:27:45 GMT+0100 (Mitteleuropäische Normalzeit),1678188465937,INSERT_A_NUMBER,
2,True,green or low pitch,red or high pitch,forced_choice_sound,16,7,correct,999,Press the according button,images/sound.jpg,sound,9,7,green or low pitch,,1.0,Tue Mar 07 2023 12:27:45 GMT+0100 (Mitteleuropäische Normalzeit),1678188465937,INSERT_A_NUMBER,
2,True,green or low pitch,red or high pitch,forced_choice_sound,17,9,correct,811,Press the according button,images/sound.jpg,sound,9,7,red or high pitch,,0.0,Tue Mar 07 2023 12:27:45 GMT+0100 (Mitteleuropäische Normalzeit),1678188465937,INSERT_A_NUMBER,
2,True,green or low pitch,red or high pitch,forced_choice_sound,18,7,correct,862,Press the according button,images/green.png,vision,9,7,green or low pitch,,,Tue Mar 07 2023 12:27:45 GMT+0100 (Mitteleuropäische Normalzeit),1678188465937,INSERT_A_NUMBER,
2,True,green or low pitch,red or high pitch,forced_choice_sound,19,7,correct,1045,Press the according button,images/sound.jpg,sound,9,7,green or low pitch,,1.0,Tue Mar 07 2023 12:27:45 GMT+0100 (Mitteleuropäische Normalzeit),1678188465937,INSERT_A_NUMBER,
2,True,green or low pitch,red or high pitch,forced_choice_sound,20,9,correct,816,Press the according button,images/sound.jpg,sound,9,7,red or high pitch,,0.0,Tue Mar 07 2023 12:27:45 GMT+0100 (Mitteleuropäische Normalzeit),1678188465937,INSERT_A_NUMBER,
2,False,green or low pitch,red or high pitch,pauseScreen,1,7,incorrect,1636,Press the according button,images/red.png,vision,9,7,red or high pitch,,,Tue Mar 07 2023 12:31:40 GMT+0100 (Mitteleuropäische Normalzeit),1678188700594,INSERT_A_NUMBER,
2,False,green or low pitch,red or high pitch,forced_choice_sound,1,9,correct,717,Press the according button,images/red.png,vision,9,7,red or high pitch,,,Tue Mar 07 2023 12:31:40 GMT+0100 (Mitteleuropäische Normalzeit),1678188700594,INSERT_A_NUMBER,
2,False,green or low pitch,red or high pitch,forced_choice_sound,2,7,correct,950,Press the according button,images/sound.jpg,sound,9,7,green or low pitch,,1.0,Tue Mar 07 2023 12:31:40 GMT+0100 (Mitteleuropäische Normalzeit),1678188700594,INSERT_A_NUMBER,
2,False,green or low pitch,red or high pitch,forced_choice_sound,3,7,correct,628,Press the according button,images/green.png,vision,9,7,green or low pitch,,,Tue Mar 07 2023 12:31:40 GMT+0100 (Mitteleuropäische Normalzeit),1678188700594,INSERT_A_NUMBER,
2,False,green or low pitch,red or high pitch,forced_choice_sound,4,7,correct,528,Press the according button,images/green.png,vision,9,7,green or low pitch,,,Tue Mar 07 2023 12:31:40 GMT+0100 (Mitteleuropäische Normalzeit),1678188700594,INSERT_A_NUMBER,
2,False,green or low pitch,red or high pitch,forced_choice_sound,5,7,correct,1003,Press the according button,images/sound.jpg,sound,9,7,green or low pitch,,1.0,Tue Mar 07 2023 12:31:40 GMT+0100 (Mitteleuropäische Normalzeit),1678188700594,INSERT_A_NUMBER,
2,False,green or low pitch,red or high pitch,forced_choice_sound,6,7,correct,714,Press the according button,images/green.png,vision,9,7,green or low pitch,,,Tue Mar 07 2023 12:31:40 GMT+0100 (Mitteleuropäische Normalzeit),1678188700594,INSERT_A_NUMBER,
2,False,green or low pitch,red or high pitch,forced_choice_sound,7,9,correct,671,Press the according button,images/red.png,vision,9,7,red or high pitch,,,Tue Mar 07 2023 12:31:40 GMT+0100 (Mitteleuropäische Normalzeit),1678188700594,INSERT_A_NUMBER,
2,False,green or low pitch,red or high pitch,forced_choice_sound,8,9,correct,855,Press the according button,images/sound.jpg,sound,9,7,red or high pitch,,0.0,Tue Mar 07 2023 12:31:40 GMT+0100 (Mitteleuropäische Normalzeit),1678188700594,INSERT_A_NUMBER,
2,False,green or low pitch,red or high pitch,forced_choice_sound,9,9,correct,768,Press the according button,images/sound.jpg,sound,9,7,red or high pitch,,0.0,Tue Mar 07 2023 12:31:40 GMT+0100 (Mitteleuropäische Normalzeit),1678188700594,INSERT_A_NUMBER,
2,False,green or low pitch,red or high pitch,forced_choice_sound,10,7,correct,810,Press the according button,images/sound.jpg,sound,9,7,green or low pitch,,1.0,Tue Mar 07 2023 12:31:40 GMT+0100 (Mitteleuropäische Normalzeit),1678188700594,INSERT_A_NUMBER,
2,False,green or low pitch,red or high pitch,forced_choice_sound,11,9,correct,956,Press the according button,images/sound.jpg,sound,9,7,red or high pitch,,0.0,Tue Mar 07 2023 12:31:40 GMT+0100 (Mitteleuropäische Normalzeit),1678188700594,INSERT_A_NUMBER,
2,False,green or low pitch,red or high pitch,forced_choice_sound,12,7,correct,669,Press the according button,images/green.png,vision,9,7,green or low pitch,,,Tue Mar 07 2023 12:31:40 GMT+0100 (Mitteleuropäische Normalzeit),1678188700594,INSERT_A_NUMBER,
2,False,green or low pitch,red or high pitch,forced_choice_sound,13,9,correct,672,Press the according button,images/red.png,vision,9,7,red or high pitch,,,Tue Mar 07 2023 12:31:40 GMT+0100 (Mitteleuropäische Normalzeit),1678188700594,INSERT_A_NUMBER,
2,False,green or low pitch,red or high pitch,forced_choice_sound,14,9,correct,527,Press the according button,images/red.png,vision,9,7,red or high pitch,,,Tue Mar 07 2023 12:31:40 GMT+0100 (Mitteleuropäische Normalzeit),1678188700594,INSERT_A_NUMBER,
2,False,green or low pitch,red or high pitch,forced_choice_sound,15,7,correct,2834,Press the according button,images/green.png,vision,9,7,green or low pitch,,,Tue Mar 07 2023 12:31:40 GMT+0100 (Mitteleuropäische Normalzeit),1678188700594,INSERT_A_NUMBER,
2,False,green or low pitch,red or high pitch,forced_choice_sound,16,9,correct,668,Press the according button,images/red.png,vision,9,7,red or high pitch,,,Tue Mar 07 2023 12:31:40 GMT+0100 (Mitteleuropäische Normalzeit),1678188700594,INSERT_A_NUMBER,
2,False,green or low pitch,red or high pitch,forced_choice_sound,17,7,incorrect,1283,Press the according button,images/sound.jpg,sound,9,7,red or high pitch,,0.0,Tue Mar 07 2023 12:31:40 GMT+0100 (Mitteleuropäische Normalzeit),1678188700594,INSERT_A_NUMBER,
2,False,green or low pitch,red or high pitch,forced_choice_sound,18,7,correct,955,Press the according button,images/sound.jpg,sound,9,7,green or low pitch,,1.0,Tue Mar 07 2023 12:31:40 GMT+0100 (Mitteleuropäische Normalzeit),1678188700594,INSERT_A_NUMBER,
2,False,green or low pitch,red or high pitch,forced_choice_sound,19,7,incorrect,106,Press the according button,images/sound.jpg,sound,9,7,red or high pitch,,0.0,Tue Mar 07 2023 12:31:40 GMT+0100 (Mitteleuropäische Normalzeit),1678188700594,INSERT_A_NUMBER,
2,False,green or low pitch,red or high pitch,forced_choice_sound,20,7,correct,1004,Press the according button,images/sound.jpg,sound,9,7,green or low pitch,,1.0,Tue Mar 07 2023 12:31:40 GMT+0100 (Mitteleuropäische Normalzeit),1678188700594,INSERT_A_NUMBER,
3,True,green or low pitch,red or high pitch,pauseScreen,1,7,incorrect,2229,Press the according button,images/red.png,vision,9,7,red or high pitch,,,Tue Mar 07 2023 13:52:16 GMT+0100 (Mitteleuropäische Normalzeit),1678193536695,INSERT_A_NUMBER,
3,True,green or low pitch,red or high pitch,forced_choice_sound,1,9,correct,2128,Press the according button,images/red.png,vision,9,7,red or high pitch,,,Tue Mar 07 2023 13:52:16 GMT+0100 (Mitteleuropäische Normalzeit),1678193536695,INSERT_A_NUMBER,
3,True,green or low pitch,red or high pitch,forced_choice_sound,2,9,incorrect,5137,Press the according button,images/sound.jpg,sound,9,7,green or low pitch,,1.0,Tue Mar 07 2023 13:52:16 GMT+0100 (Mitteleuropäische Normalzeit),1678193536695,INSERT_A_NUMBER,
3,True,green or low pitch,red or high pitch,forced_choice_sound,3,9,correct,719,Press the according button,images/red.png,vision,9,7,red or high pitch,,,Tue Mar 07 2023 13:52:16 GMT+0100 (Mitteleuropäische Normalzeit),1678193536695,INSERT_A_NUMBER,
3,True,green or low pitch,red or high pitch,forced_choice_sound,4,7,incorrect,1139,Press the according button,images/sound.jpg,sound,9,7,red or high pitch,,0.0,Tue Mar 07 2023 13:52:16 GMT+0100 (Mitteleuropäische Normalzeit),1678193536695,INSERT_A_NUMBER,
3,True,green or low pitch,red or high pitch,forced_choice_sound,5,9,incorrect,999,Press the according button,images/sound.jpg,sound,9,7,green or low pitch,,1.0,Tue Mar 07 2023 13:52:16 GMT+0100 (Mitteleuropäische Normalzeit),1678193536695,INSERT_A_NUMBER,
3,True,green or low pitch,red or high pitch,forced_choice_sound,6,7,incorrect,858,Press the according button,images/sound.jpg,sound,9,7,red or high pitch,,0.0,Tue Mar 07 2023 13:52:16 GMT+0100 (Mitteleuropäische Normalzeit),1678193536695,INSERT_A_NUMBER,
3,True,green or low pitch,red or high pitch,forced_choice_sound,7,7,correct,907,Press the according button,images/green.png,vision,9,7,green or low pitch,,,Tue Mar 07 2023 13:52:16 GMT+0100 (Mitteleuropäische Normalzeit),1678193536695,INSERT_A_NUMBER,
3,True,green or low pitch,red or high pitch,forced_choice_sound,8,9,incorrect,908,Press the according button,images/sound.jpg,sound,9,7,green or low pitch,,1.0,Tue Mar 07 2023 13:52:16 GMT+0100 (Mitteleuropäische Normalzeit),1678193536695,INSERT_A_NUMBER,
3,True,green or low pitch,red or high pitch,forced_choice_sound,9,7,incorrect,858,Press the according button,images/sound.jpg,sound,9,7,red or high pitch,,0.0,Tue Mar 07 2023 13:52:16 GMT+0100 (Mitteleuropäische Normalzeit),1678193536695,INSERT_A_NUMBER,
3,True,green or low pitch,red or high pitch,forced_choice_sound,10,7,correct,860,Press the according button,images/green.png,vision,9,7,green or low pitch,,,Tue Mar 07 2023 13:52:16 GMT+0100 (Mitteleuropäische Normalzeit),1678193536695,INSERT_A_NUMBER,
3,True,green or low pitch,red or high pitch,forced_choice_sound,11,9,correct,810,Press the according button,images/red.png,vision,9,7,red or high pitch,,,Tue Mar 07 2023 13:52:16 GMT+0100 (Mitteleuropäische Normalzeit),1678193536695,INSERT_A_NUMBER,
